CreditScore,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Point Earned,BalanceToSalaryRatio,ActiveCredit,LowSatisfaction,Geography_Germany,Geography_Spain,Gender_Male,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,AgeCategory_Moyen,AgeCategory_Âgé,ProductCategory_2,ProductCategory_3+
550,8,122359.5,0,0,116495.55,2,702,1.0503272414504978,0,1,False,False,True,True,False,False,False,False,False,False
430,6,135392.31,1,1,172852.06,1,886,0.783279798460033,1,1,True,False,False,False,False,False,False,True,True,False
648,7,135310.41,0,1,171668.2,3,231,0.7882043488290269,0,0,True,False,True,False,False,False,False,False,True,False
486,1,101438.0,0,0,51364.56,3,512,1.9748251552207354,0,0,True,False,True,False,True,False,True,False,False,False
486,1,0.0,1,0,98802.76,5,937,0.0,0,0,False,True,True,False,False,False,False,False,False,False
582,2,0.0,1,1,132029.95,2,276,0.0,1,1,False,False,True,True,False,False,False,False,True,False
713,3,0.0,1,1,62700.08,5,245,0.0,1,0,False,False,False,False,False,True,False,True,True,False
623,1,0.0,1,1,146379.3,2,508,0.0,1,1,False,False,True,False,False,True,True,False,True,False
638,9,139859.54,1,0,38967.29,4,946,3.5890602333333077,0,0,False,False,True,True,False,False,True,False,False,False
630,6,131354.39,0,1,9324.31,4,846,14.085793394535948,0,0,True,False,True,False,False,True,False,False,False,False
449,0,155619.36,1,1,166692.03,1,667,0.9335684881365465,1,1,False,True,True,True,False,False,False,False,False,False
636,1,84055.43,0,0,37490.84,2,934,2.241965985131698,0,1,False,False,True,False,False,False,False,False,False,False
579,2,90547.48,1,1,18800.13,1,304,4.816065842850935,1,1,True,False,True,True,False,False,False,False,True,False
628,5,181768.32,1,1,129107.97,2,307,1.407867478146561,1,1,True,False,True,False,False,True,True,False,True,False
694,4,124067.32,1,1,77906.87,5,769,1.592487639567094,1,0,True,False,True,False,False,False,False,False,False,False
647,10,99835.17,0,1,89103.05,3,554,1.1204335829852852,0,0,False,True,True,False,False,False,True,False,False,False
516,6,109387.33,0,0,121365.45,5,670,0.9012979287109412,0,0,False,False,False,False,True,False,True,False,False,False
566,5,0.0,1,0,54926.51,4,817,0.0,0,0,False,False,True,False,False,False,False,False,False,False
711,2,39043.29,1,1,175423.69,2,258,0.22256439501189942,1,1,True,False,True,False,False,False,True,False,True,False
541,8,0.0,0,0,40889.14,5,725,0.0,0,0,False,False,True,False,True,False,False,False,True,False
850,1,0.0,0,1,69052.87,3,888,0.0,0,0,False,True,False,False,False,True,False,False,True,False
593,6,133489.12,1,1,78101.29,4,864,1.709157567595009,1,0,False,False,False,False,False,False,False,False,True,False
657,1,84309.57,0,0,103914.4,2,772,0.8113289271849987,0,1,False,False,True,False,False,True,False,False,True,False
550,3,0.0,0,0,131281.28,5,806,0.0,0,0,False,True,True,False,False,True,False,False,True,False
575,2,0.0,1,1,119927.81,2,367,0.0,1,1,False,False,True,False,True,False,False,False,True,False
508,7,143262.04,1,1,129562.74,3,727,1.1057263397922907,1,0,False,False,False,True,False,False,False,True,False,False
760,6,162888.73,1,0,91098.76,2,528,1.7880258960067514,0,1,False,False,True,True,False,False,True,False,False,False
705,5,0.0,1,0,133991.11,3,564,0.0,0,0,False,False,False,False,True,False,False,False,False,False
850,9,143054.85,0,1,62980.96,3,930,2.271362307556005,0,0,False,True,False,False,True,False,False,False,False,False
583,10,0.0,1,1,111285.85,4,574,0.0,1,0,False,False,False,False,False,True,False,False,True,False
641,4,0.0,0,0,125986.18,4,757,0.0,0,0,False,False,False,False,True,False,False,False,True,False
604,3,0.0,1,0,42171.13,1,756,0.0,0,1,False,False,True,False,True,False,False,False,False,False
814,7,0.0,1,1,132870.15,1,260,0.0,1,1,False,False,False,True,False,False,True,False,True,False
844,4,0.0,0,1,123318.37,4,302,0.0,0,0,False,False,False,False,True,False,False,False,True,False
666,7,105102.5,1,1,46172.47,2,832,2.276253008491673,1,1,True,False,True,False,False,False,False,True,False,False
514,1,95556.31,0,1,199273.98,4,774,0.47951985743518827,0,0,True,False,True,True,False,False,True,False,False,False
636,6,113599.74,1,0,158887.09,2,752,0.7149669934354426,0,1,True,False,True,False,True,False,True,False,True,False
817,6,81070.34,1,0,80985.88,5,518,1.0010305372919661,0,0,False,False,False,False,True,False,True,False,True,False
688,8,150679.71,0,1,196226.38,4,645,0.767883207735842,0,0,True,False,False,True,False,False,True,False,True,False
599,4,0.0,1,0,170347.1,5,550,0.0,0,0,False,False,False,False,True,False,True,False,False,False
678,9,0.0,1,1,148210.64,4,983,0.0,1,0,False,False,False,True,False,False,False,False,False,False
666,4,120165.4,1,0,33701.5,4,617,3.5654743713374377,0,0,False,False,True,True,False,False,True,False,True,False
548,0,101084.36,1,0,42749.85,5,860,2.3644994193097917,0,0,True,False,False,False,False,False,False,False,False,False
711,5,0.0,1,1,159808.95,2,258,0.0,1,1,False,False,True,False,False,True,True,False,False,False
535,0,160729.1,0,1,145986.35,5,284,1.1009796396742595,0,0,False,False,True,False,False,False,True,False,False,False
709,4,154344.49,1,1,38794.57,2,330,3.9784050086130964,1,1,False,False,True,False,False,False,True,False,True,False
616,6,0.0,1,1,27308.58,3,466,0.0,1,0,False,False,True,False,True,False,False,False,True,False
591,8,0.0,1,1,141677.33,1,997,0.0,1,1,False,True,True,True,False,False,False,False,False,False
689,5,0.0,0,1,49848.86,3,478,0.0,0,0,False,False,False,False,False,True,False,True,True,False
725,6,98684.15,0,0,133720.57,1,796,0.7379822866273555,0,1,False,False,True,False,False,True,False,False,False,False
768,6,60603.4,1,1,178045.97,4,570,0.34037872141266995,1,0,False,True,False,False,False,False,True,False,False,False
736,8,103914.17,1,1,110035.88,4,666,0.944357655360639,1,0,True,False,False,True,False,False,True,False,False,False
724,5,103564.83,1,0,121085.72,1,352,0.8552947011860591,0,1,True,False,True,True,False,False,False,False,True,False
592,8,84692.5,0,1,67214.02,5,551,1.2600234292870849,0,0,False,True,True,False,False,False,True,False,False,False
741,5,0.0,1,1,38914.51,1,563,0.0,1,1,False,False,False,False,True,False,False,True,False,False
699,6,79932.41,0,0,150242.44,4,874,0.5320193014749929,0,0,False,True,True,False,False,True,False,False,False,False
803,1,0.0,1,1,149370.93,3,986,0.0,1,0,False,False,True,False,False,True,True,False,True,False
546,8,114888.74,1,1,66732.63,1,562,1.7216018370347903,1,1,True,False,False,False,True,False,False,True,True,False
555,6,107104.5,1,1,41304.44,4,824,2.592987751734396,1,0,True,False,True,False,True,False,True,False,False,False
544,2,79731.91,1,1,57558.95,4,866,1.385197693882639,1,0,True,False,True,False,False,False,True,False,False,False
661,5,0.0,0,1,88279.6,3,594,0.0,0,0,False,False,True,True,False,False,True,False,False,False
767,2,152509.25,1,1,136915.15,4,777,1.1138879525899612,1,0,False,False,False,True,False,False,True,False,False,False
628,3,184926.61,1,0,122937.57,4,642,1.5042196277376578,0,0,False,True,True,True,False,False,True,False,False,False
513,6,0.0,1,0,110142.34,1,743,0.0,0,1,False,False,False,False,False,True,True,False,True,False
527,9,96748.89,1,0,94711.43,2,534,1.0215015072467257,0,1,True,False,False,False,False,True,True,False,True,False
465,5,117154.9,1,1,127744.02,3,532,0.917099547207398,1,0,True,False,True,True,False,False,False,False,False,False
504,4,113522.64,1,1,12405.2,1,947,9.150476374715867,1,1,False,True,True,False,False,True,True,False,False,False
726,4,0.0,1,0,114020.06,2,283,0.0,0,1,False,False,False,False,False,False,True,False,False,False
667,4,83765.35,1,0,118358.54,3,609,0.7077194622419115,0,0,True,False,False,False,True,False,True,False,True,False
779,9,106160.37,0,0,116893.87,4,905,0.9081696228414472,0,0,False,False,True,False,True,False,True,False,False,False
654,7,0.0,1,0,151316.37,2,660,0.0,0,1,False,False,False,False,True,False,False,False,True,False
636,6,157576.47,1,1,101102.39,1,332,1.5585676207296313,1,1,False,True,False,False,True,False,False,False,True,False
626,0,0.0,1,1,83295.09,2,272,0.0,1,1,False,False,False,False,False,False,True,False,True,False
660,5,110570.78,1,0,195906.59,1,472,0.5644027370251454,0,1,False,False,False,False,False,True,True,False,True,False
672,1,35741.69,1,0,28789.94,2,466,1.2414214332703275,0,1,True,False,False,False,False,False,False,False,False,False
446,3,136202.78,1,0,176743.51,4,610,0.7706195796406915,0,0,True,False,True,True,False,False,False,False,False,False
484,3,134388.11,0,0,49954.79,3,719,2.690140822515268,0,0,True,False,True,True,False,False,True,False,False,False
645,4,0.0,1,1,74346.11,4,268,0.0,1,0,False,True,False,True,False,False,False,False,True,False
828,8,134766.85,1,0,79355.87,3,738,1.698237972339383,0,0,False,True,True,True,False,False,False,False,False,False
684,9,122471.09,0,1,15807.07,3,605,7.74737776338288,0,0,True,False,True,False,True,False,False,True,False,False
576,9,70655.48,0,0,78955.8,2,615,0.8948625070924859,0,1,False,False,True,True,False,False,False,True,False,False
633,7,0.0,1,0,29761.29,2,627,0.0,0,1,False,False,False,False,False,True,True,False,True,False
542,8,139330.1,0,0,54372.37,4,629,2.5624694588545824,0,0,True,False,True,False,False,False,False,False,False,False
591,9,161651.37,1,1,131753.97,2,646,1.2269090873763624,1,1,False,False,True,False,False,True,True,False,True,False
556,9,89588.35,1,1,94898.1,1,827,0.9440379308128317,1,1,False,False,False,False,False,False,True,False,False,False
619,3,137946.39,1,1,72467.99,5,367,1.90352301032483,1,0,True,False,True,False,True,False,False,True,False,False
602,3,88814.4,1,1,62487.97,3,241,1.4212812277110662,1,0,False,False,False,False,False,True,False,False,True,False
606,1,109330.06,1,1,75860.01,5,582,1.4411890904168032,1,0,False,True,False,False,False,False,True,False,False,False
670,1,115961.58,0,1,29483.87,4,795,3.9329181373362,0,0,False,False,False,False,False,False,True,False,True,False
493,9,0.0,1,1,65816.53,4,293,0.0,1,0,False,False,True,False,False,True,True,False,True,False
504,7,0.0,0,1,87822.14,5,408,0.0,0,0,False,False,False,False,False,True,True,False,False,True
737,9,87542.89,1,1,42576.86,4,631,2.0560659929832075,1,0,False,False,False,False,False,False,False,True,True,False
766,6,106434.94,0,1,137995.66,1,384,0.7712863485246672,0,1,True,False,False,False,False,False,False,False,False,False
595,2,157084.99,1,0,134767.13,5,974,1.1655944918134575,0,0,False,True,True,True,False,False,True,False,False,False
700,1,135179.49,1,0,160670.37,3,700,0.8413414910198376,0,0,False,False,True,False,False,True,True,False,False,False
718,3,105266.32,1,1,193724.51,5,372,0.5433787217801105,1,0,False,True,True,False,False,True,True,False,True,False
631,10,0.0,1,1,129508.96,2,687,0.0,1,1,False,True,False,False,False,False,True,False,True,False
677,2,0.0,1,1,20092.89,3,737,0.0,1,0,False,False,True,False,True,False,False,False,True,False
735,2,106344.95,1,0,114371.33,4,287,0.9298136183812991,0,0,True,False,True,False,False,False,True,False,False,False
687,10,134318.21,1,1,198064.52,4,402,0.6781503918501312,1,0,True,False,True,False,False,False,True,False,True,False
542,1,0.0,1,1,178256.58,2,600,0.0,1,1,False,False,False,True,False,False,True,False,False,False
542,8,105770.14,0,1,140929.98,4,780,0.7505102142907116,0,0,False,True,True,False,False,False,True,False,False,False
623,1,160903.2,0,0,78774.36,5,633,2.0425574697468853,0,0,False,False,False,False,True,False,True,False,False,False
711,7,0.0,1,1,9679.28,3,865,0.0,1,0,False,False,False,False,True,False,False,False,False,True
696,4,84421.62,0,1,52314.71,5,491,1.6136953890141221,0,0,True,False,True,False,True,False,False,False,False,False
606,5,190479.48,0,0,179351.89,5,929,1.0620374168489841,0,0,True,False,True,False,True,False,True,False,True,False
808,0,0.0,1,1,79888.78,3,398,0.0,1,0,False,False,True,True,False,False,True,False,False,False
786,9,0.0,1,1,18210.36,1,400,0.0,1,1,False,True,True,False,False,True,False,False,True,False
700,4,0.0,1,0,121798.52,2,810,0.0,0,1,False,True,True,True,False,False,True,False,False,False
717,2,164557.95,0,1,82336.73,2,321,1.9985728292485112,0,1,False,True,False,True,False,False,True,False,False,False
710,3,0.0,1,0,94790.34,1,373,0.0,0,1,False,False,False,False,False,True,False,False,False,False
648,5,118886.55,0,0,51636.7,4,609,2.302320785007853,0,0,True,False,False,False,False,True,True,False,False,False
835,10,130420.2,0,0,106276.55,5,349,1.2271660383589948,0,0,True,False,False,False,False,False,False,False,True,False
430,9,0.0,1,1,12050.77,5,573,0.0,1,0,False,False,True,False,False,True,True,False,True,False
611,2,104145.65,0,0,159629.64,2,741,0.6524164157958646,0,1,False,False,True,False,False,True,False,False,False,False
773,4,0.0,0,1,144113.42,4,748,0.0,0,0,False,False,True,False,False,True,True,False,False,False
700,0,0.0,1,0,59475.35,4,997,0.0,0,0,False,True,False,False,False,True,True,False,True,False
736,0,0.0,1,0,109355.73,1,446,0.0,0,1,False,False,False,False,False,True,False,False,True,False
592,4,0.0,1,0,35338.96,4,305,0.0,0,0,False,False,False,False,False,True,True,False,True,False
713,0,109121.71,0,1,167873.49,5,872,0.6500196069099005,0,0,False,True,True,True,False,False,True,False,False,False
625,3,0.0,1,1,184474.15,5,375,0.0,1,0,False,False,False,True,False,False,True,False,False,False
429,6,48023.83,1,0,74870.99,3,659,0.6414124961818164,0,0,False,False,False,True,False,False,True,False,False,False
837,4,89900.24,1,0,175477.03,2,265,0.5123162141722243,0,1,False,False,True,False,False,False,False,False,True,False
646,4,105957.44,1,0,15470.91,1,345,6.848374893597494,0,1,True,False,False,False,True,False,False,False,False,False
609,6,0.0,0,1,112585.19,4,887,0.0,0,0,False,False,True,True,False,False,True,False,False,False
695,7,79858.13,1,1,127977.66,5,408,0.6239956724035085,1,0,False,True,False,False,True,False,False,False,True,False
445,2,137655.31,0,1,29909.84,3,335,4.602188036176851,0,0,True,False,False,False,True,False,False,True,False,False
602,2,113641.49,1,0,115116.35,2,679,0.9871795172491376,0,1,True,False,False,True,False,False,True,False,False,True
737,10,0.0,1,0,1364.54,5,531,0.0,0,0,False,False,True,True,False,False,True,False,True,False
773,4,0.0,0,1,182081.45,2,545,0.0,0,1,False,True,False,True,False,False,True,False,True,False
765,4,123311.39,1,1,82868.34,5,798,1.4880218667121037,1,0,False,False,True,True,False,False,True,False,True,False
728,8,125884.95,1,0,54359.02,5,273,2.3157634967757557,0,0,True,False,False,False,True,False,False,False,True,False
806,0,135296.33,1,0,182822.5,1,486,0.7400379601090669,0,1,True,False,False,False,False,True,False,True,False,False
513,7,89039.9,1,1,146738.83,1,675,0.6067875368262319,1,1,False,True,True,False,False,False,True,False,True,False
666,6,0.0,1,0,176692.87,3,990,0.0,0,0,False,True,False,True,False,False,True,False,True,False
806,9,0.0,0,1,140168.36,4,315,0.0,0,0,False,False,True,False,False,True,False,False,True,False
626,6,108269.37,1,0,5597.94,2,457,19.33747637945754,0,1,False,True,False,False,False,False,True,False,False,False
774,9,114997.42,1,0,75304.09,2,244,1.5270869472435395,0,1,False,False,False,False,False,False,True,False,False,False
644,2,0.0,1,0,96420.58,1,482,0.0,0,1,False,False,True,False,False,False,False,False,False,False
786,7,165896.22,1,1,66977.68,1,568,2.4768511412885417,1,1,False,False,True,True,False,False,True,False,True,False
698,6,0.0,0,1,19231.98,5,698,0.0,0,0,False,False,True,False,True,False,True,False,True,False
684,4,140700.61,1,0,103557.93,5,987,1.3586526048502046,0,0,False,False,True,False,True,False,False,False,False,False
454,10,92895.56,1,0,154344.0,3,445,0.6018695778936797,0,0,True,False,False,False,False,False,True,False,False,False
506,6,110046.93,1,0,26318.73,1,606,4.1811572535128585,0,1,False,True,True,True,False,False,False,False,True,False
616,4,122793.96,1,1,62002.04,5,224,1.980450635968817,1,0,True,False,False,False,False,True,True,False,False,False
577,8,92472.1,0,1,126434.61,4,569,0.7313770226599927,0,0,False,False,False,False,False,True,False,False,True,False
422,6,153238.88,1,0,11663.09,5,741,13.137662689502568,0,0,False,False,True,True,False,False,True,False,False,False
662,8,0.0,1,1,175314.87,2,241,0.0,1,1,False,False,True,False,False,False,True,False,True,False
653,2,158266.42,1,1,199357.24,4,630,0.7938795005413372,1,0,True,False,False,True,False,False,False,False,False,True
845,2,81733.74,0,0,199761.29,1,359,0.4091550011766485,0,1,True,False,False,False,False,False,True,False,True,False
513,1,63562.02,0,1,52629.73,4,230,1.2076978601664843,0,0,False,False,True,True,False,False,True,False,True,False
563,6,0.0,1,1,39297.48,2,263,0.0,1,1,False,True,True,False,False,False,False,True,True,False
736,5,130812.91,1,1,77981.54,3,610,1.6774640836269248,1,0,True,False,True,False,False,True,True,False,False,False
621,7,0.0,0,1,131283.6,4,499,0.0,0,0,False,True,False,False,True,False,True,False,True,False
529,5,94216.05,1,1,78695.68,2,712,1.1972048884400208,1,1,True,False,True,False,False,False,False,True,False,False
656,6,0.0,1,0,141069.88,4,638,0.0,0,0,False,False,False,False,False,False,True,False,True,False
538,2,0.0,1,1,80130.54,3,559,0.0,1,0,False,False,False,False,True,False,False,False,False,False
